centroid	data_point	distance
215008	214680	0.590115763
215008	214701	0.712312144
215008	214712	0.619658289
215008	214733	0.857169949
215008	214777	0.689605662
215008	214834	0.843181863
215008	214841	0.842375474
215008	214868	0.849255827
215008	214914	0.864924002
215008	214950	0.897967843
215008	214961	0.57901431
215008	214965	0.56487556
215008	214981	0.604619355
215008	215014	0.888397108
215008	215037	0.549466274
215014	214082	0.579054129
215014	214094	0.850744235
215014	214099	0.88452169
215014	214110	0.613295404
215014	214112	0.848111941
215014	214123	0.841135333
215014	214141	0.563175596
215014	214167	0.562838864
215014	214193	0.561943025
215014	214198	0.86850618
215014	214263	0.621615187
215014	214301	0.695108133
215014	214303	0.662858983
215014	214304	0.768059013
215014	214305	0.704287634
215014	214306	0.704277805
215014	214333	0.854263881
215014	214337	0.627262741
215014	214343	0.803821675
215014	214364	0.730940094
215014	214377	0.925059006
215014	214396	0.877303978
215014	214407	0.897834123
215014	214415	0.858601857
215014	214417	0.724308609
215014	214444	0.852965652
215014	214462	0.54011235
215014	214533	0.512519677
215014	214556	0.839029459
215014	214586	0.539899049
215014	214609	0.821747312
215014	214611	0.868972257
215014	214613	0.583291095
215014	214636	0.502807052
215014	214647	0.769127181
215014	214679	0.561113253
215014	214680	0.579102184
215014	214701	0.700641755
215014	214712	0.607612423
215014	214733	0.846933217
215014	214777	0.735358909
215014	214834	0.853950619
215014	214841	0.856688298
215014	214868	0.862308097
215014	214914	0.875689745
215014	214950	0.901801856
215014	214961	0.571212228
215014	214965	0.567138094
215014	214981	0.601966407
215014	215008	0.888397108
215014	215037	0.538123958
215037	214094	0.546668032
215037	214099	0.544206514
215037	214112	0.541599049
215037	214123	0.544773717
215037	214198	0.531863901
215037	214304	0.513945297
215037	214333	0.628940934
215037	214343	0.536908502
215037	214377	0.542714215
215037	214396	0.522770333
215037	214407	0.540219676
215037	214415	0.534923569
215037	214444	0.534290442
215037	214556	0.556903161
215037	214609	0.52071992
215037	214611	0.560924127
215037	214733	0.512592142
215037	214841	0.500242141
215037	214868	0.50878439
215037	214916	0.518470404
215037	214914	0.538939926
215037	214950	0.537682402
215037	215008	0.549466274
215037	215014	0.538123958
215041	215042	0.941733294
215040	214988	1
215040	214989	1
215040	214990	1
215040	214991	1
215042	215041	0.941733294
