bug_id,bug_severity,bug_status,component,creation_ts,delta_ts,description,dup_id,priority,product,resolution,short_desc,version
214719,normal,CLOSED,Report Designer,2008-01-09 03:28:00 -0500,2009-07-09 22:19:52 -0400,"Created attachment 86446
Screenshot

Description:
Cancel saving the report XML source changes works incorrectly.

Build number:
2.2.2.v20071218-1951

Steps to reproduce:
1. Active XML source editor of a report.
2. Modify the XML source, but doesn't save it.
3. Active the preview editor, a dialog pops up and shows warning message about 
   the XML source changes, then choose ""cancel"" on the pop up dialog.
4. Active the preview editor.

Expected result:
A dialog pops up and shows warning message about the XML source changes.

Actual result:
No dialog pops up to shows warning message about the XML source changes and a asterisk is shown beside the report name.

Error log:
N/A",[],P3,BIRT,FIXED,[Regression] Cancel saving the report XML source changes works incorrectly [14],2.2.2
214727,normal,CLOSED,OHF,2008-01-09 05:21:00 -0500,2012-01-05 13:31:12 -0500,"When I try to create a folder I have this error message :
***********************************************************************
ExternalIdentifier of type urn:uuid:f64ffdf0-4b97-4e06-b79f-a52b38ec2f8a (XDSFolder.patientId) has no internal Name element"" 
***********************************************************************

this is my code for Folder creation :
***********************************************************************
String folderEntryUUID = txnData.addFolder();
FolderType folder = txnData.getFolder(folderEntryUUID);
CX pid =  Hl7v2Factory.eINSTANCE.createCX();
pid.setIdNumber(""21a217088720423"");         pid.setAssigningAuthorityUniversalId(""1.3.6.1.4.1.21367.2005.3.7"");     pid.setAssigningAuthorityUniversalIdType(""ISO"");
folder.setPatientId(pid);
***********************************************************************

that's get this metadatas :
***********************************************************************
<rim:RegistryPackage id=""urn:uuid:2b46931e-ab3e-48a8-2622-00e018d4b31d"" objectType=""urn:uuid:d9d542f3-6cc4-48b6-8870-ea235fbc94c2"">
    <rim:Name>
        <rim:LocalizedString value=""FOLDER"">
        </rim:LocalizedString>
    </rim:Name>
    <rim:Description>
    </rim:Description>
    <rim:ExternalIdentifier identificationScheme=""urn:uuid:f64ffdf0-4b97-4e06-b79f-a52b38ec2f8a"" value=""21a217088720423^^^&amp;1.3.6.1.4.1.21367.2005.3.7&amp;ISO"">
    </rim:ExternalIdentifier>
    <rim:ExternalIdentifier identificationScheme=""urn:uuid:75df8f67-9973-4fbe-a900-df66cefecc5a"" value=""1.3.6.1.4.1.21367.2005.3.7.20080104.112341.999"">
        <rim:Name>
            <rim:LocalizedString value=""XDSFolder.uniqueId"">
            </rim:LocalizedString>
        </rim:Name>
    </rim:ExternalIdentifier>
</rim:RegistryPackage> 
***********************************************************************",[],P3,z_Archived,FIXED,Create folder error,unspecified
214728,normal,RESOLVED,Plugins,2008-01-09 05:23:00 -0500,2008-02-06 15:12:02 -0500,The plugin.properties file in the org.eclipse.babel.editor plugin is missing.,[],P3,Babel,FIXED,org.eclipse.babel.editor plugin.properties file is missing,unspecified
214722,normal,CLOSED,Report Designer,2008-01-09 04:35:00 -0500,2009-09-09 04:04:42 -0400,"Created attachment 86449
screenshot

Description:
Two ""Switch to XML source outline"" and ""Switch to XML source outline"" are shown in the menu.

Build number:
2.2.2.v20071218-1951

Steps to reproduce:
1. New report, switch its outline to XML Sourve Outline and switch back to 
   report outline.

Expected result:
Only one ""Switch to XML source outline"" and ""Switch to XML source outline"" is shown in the menu.

Actual result:
See the screenshot.

Error log:
N/A",[],P3,BIRT,FIXED,"[Regression] Two ""Switch to XML source outline"" and ""Switch to XML source outline"" are shown in the menu [14]",2.2.2
214731,normal,VERIFIED,Core,2008-01-09 05:27:00 -0500,2008-02-04 07:36:17 -0500,"Source based, circa v_831 (present since mid 2005 at least)

ClasspathJar#getPath overrides FileSystem#getPath which is expected to return an absolute path. Not so. Running the batch compiler with parameters '-cp lib.jar X.java' leads to getPath returning 'lib.jar'.

Found this out while investigating bug 97332. While the fastest cure would probably be to fix the comment (this is an internal package anyway), I believe we should examine carefully whether we want to respect the contract or to amend it, and to examine the implications in other parts of the code. Hence this bug.",[],P3,JDT,FIXED,[batch][compiler] ClasspathJar#getPath does not honor its contract,3.4
214732,trivial,RESOLVED,Plugins,2008-01-09 05:28:00 -0500,2008-03-08 15:08:45 -0500,"The default key icon has a blank background.

Attached is the same icon with no background.",[],P5,Babel,FIXED,Key icon has a blank background,unspecified
214733,major,CLOSED,jst.server,2008-01-09 06:00:00 -0500,2008-06-13 10:37:21 -0400,"Hello,
I have recently installed Eclipse WTP 2.0 on my machine. I also have JBoss 4.0.4 GA application server. I have Sun jdk1.5.0_14 on my machine.
I have copied the default server instance of JBoss and created a new server named ""test"" in Jboss. I have also changed the port number to 1010. Now when I try to create this new server instance ""test"" of JBoss on eclipse, it is not creating the server instance. I checked in eclipse .log file, it is throwing the following exception.

!SESSION 2008-01-09 16:25:34.679 -----------------------------------------------
eclipse.buildId=I20070625-1500
java.version=1.6.0
java.vendor=Sun Microsystems Inc.
BootLoader constants: OS=win32, ARCH=x86, WS=win32, NL=en_US
Command-line arguments:  -os win32 -ws win32 -arch x86

!ENTRY org.eclipse.ui 4 0 2008-01-09 16:27:37.150
!MESSAGE Unhandled event loop exception
!STACK 0
java.lang.IllegalArgumentException: Index out of bounds
	at org.eclipse.swt.SWT.error(SWT.java:3547)
	at org.eclipse.swt.SWT.error(SWT.java:3481)
	at org.eclipse.swt.SWT.error(SWT.java:3452)
	at org.eclipse.swt.widgets.Widget.error(Widget.java:432)
	at org.eclipse.swt.widgets.Combo.getItem(Combo.java:633)
	at org.eclipse.jst.server.generic.ui.internal.ServerTypeDefinitionDecorator.getValues(ServerTypeDefinitionDecorator.java:193)
	at org.eclipse.jst.server.generic.ui.internal.ServerTypeDefinitionServerDecorator.validate(ServerTypeDefinitionServerDecorator.java:36)
	at org.eclipse.jst.server.generic.ui.internal.GenericServerWizardFragment.exit(GenericServerWizardFragment.java:148)
	at org.eclipse.wst.server.ui.internal.wizard.TaskWizard.switchWizardFragment(TaskWizard.java:274)
	at org.eclipse.wst.server.ui.internal.wizard.TaskWizardPage.setVisible(TaskWizardPage.java:89)
	at org.eclipse.jface.wizard.WizardDialog.updateForPage(WizardDialog.java:1161)
	at org.eclipse.jface.wizard.WizardDialog.access$2(WizardDialog.java:1139)
	at org.eclipse.jface.wizard.WizardDialog$4.run(WizardDialog.java:1128)
	at org.eclipse.swt.custom.BusyIndicator.showWhile(BusyIndicator.java:67)
	at org.eclipse.jface.wizard.WizardDialog.showPage(WizardDialog.java:1126)
	at org.eclipse.jface.wizard.WizardDialog.nextPressed(WizardDialog.java:820)
	at org.eclipse.jface.wizard.WizardDialog.buttonPressed(WizardDialog.java:369)
	at org.eclipse.jface.dialogs.Dialog$2.widgetSelected(Dialog.java:616)
	at org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:227)
	at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:66)
	at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:938)
	at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:3682)
	at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3293)
	at org.eclipse.jface.window.Window.runEventLoop(Window.java:820)
	at org.eclipse.jface.window.Window.open(Window.java:796)
	at org.eclipse.wst.server.ui.internal.actions.LaunchWizardAction.run(LaunchWizardAction.java:57)
	at org.eclipse.jface.action.Action.runWithEvent(Action.java:498)
	at org.eclipse.jface.action.ActionContributionItem.handleWidgetSelection(ActionContributionItem.java:545)
	at org.eclipse.jface.action.ActionContributionItem.access$2(ActionContributionItem.java:490)
	at org.eclipse.jface.action.ActionContributionItem$5.handleEvent(ActionContributionItem.java:402)
	at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:66)
	at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:938)
	at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:3682)
	at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3293)
	at org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2389)
	at org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2353)
	at org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2219)
	at org.eclipse.ui.internal.Workbench$4.run(Workbench.java:466)
	at org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:289)
	at org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:461)
	at org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149)
	at org.eclipse.ui.internal.ide.application.IDEApplication.start(IDEApplication.java:106)
	at org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:153)
	at org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:106)
	at org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:76)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:363)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:176)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.lang.reflect.Method.invoke(Unknown Source)
	at org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:504)
	at org.eclipse.equinox.launcher.Main.basicRun(Main.java:443)
	at org.eclipse.equinox.launcher.Main.run(Main.java:1169)

The New Server screen in the eclipse does not go further to next step. It remains on the same step.

But when I try to create the server instance of the ""default"" Jboss server in eclipse, it is getting created easily.

I tried the same thing by changing the version of the JBoss server to 4.2.0 GA but still it does not work.",[],P3,WTP ServerTools,NDUPLICATE,JBoss server not getting created in WTP 2,2.0
214734,normal,CLOSED,Report,2008-01-09 06:40:00 -0500,2008-01-11 05:05:26 -0500,"Created attachment 86455
report design

Description:
Default color can not be ouput by script.

Build number:
2.2.2.v20071218-1951

Steps to reproduce:
1. Insert a label item.
2. Define highlight rule for it: 1=1, Bold&Italic.
3. Input this.text=this.getHighlightRules()[0].color in onPrepare method of
   label item.
4. Preview.

Expected result:
Color black is output.

Actual result:
Nothing is output.

Error log:
N/A",[],P3,BIRT,INVALID,Default color can not be ouput by script [0801],2.2.2
214736,normal,CLOSED,SQL Query Builder,2008-01-09 06:52:00 -0500,2008-01-09 06:58:47 -0500,set / get methods for ConnectionInfo should be added to the ISQLBuilderEditorInput interface.,[],P3,Data Tools,FIXED,Modify ISQLBuilderEditorInput interface,1.6
214737,normal,RESOLVED,UI,2008-01-09 07:06:00 -0500,2008-01-09 07:23:56 -0500, ,[],P3,MMT.QVTo,FIXED,QVT editor: highlight double-quoted string literals,unspecified
214700,critical,RESOLVED,Incubator,2008-01-08 21:05:00 -0500,2008-02-04 13:36:14 -0500,"if there is roles defined in the bridge ear, in websphere 6.1 manager console, there will be an item to setup role user mapping.

once the bridge is startup, the setup page is missing.

The reason is the OSGi in the bridge overwrites the URLStreamHandler of the OSGi in websphere.

1. When WAS starts up, it registers a URLStreamHandler to handle the bundle:// URL.

2. The WAS admin uses the URLHandler to load the DTD in application.xml, the DTD is bundleresource://25/application_1_4.xsd which is correct in WAS.

3. When Bridge starts up, it also registers a URLStreamHandler to handle the bundle:// URL.

4. The WAS admin uses the bridges' URLStreamHandler to load the DTD. As the WAS has different bundles with the Bridge, the bundleresource://25/application_1_4.xsd is not invalid in bridge's OSGi, so the loading failed.",[],P3,Equinox,WORKSFORME,the servlet-bridge disable the security role mapping in websphere 6.1,3.3
214739,normal,RESOLVED,Bugzilla,2008-01-09 07:55:00 -0500,2008-01-09 19:55:09 -0500,"From news.eclipse.org:
The New & Noteworthy shows a screen shot of a option labeled ""Cached Configuration"" that I cannot seem to find on the version that I installed today (2.2.0.I20071220-1700).  This was an upgrade from 2.1, and to verify I did a clean install onto a bare platform runtime, and saw the same missing option.  This this indeed missing or am I doing something wrong?

Thank you for your time.

Sun JDK 1.6.0_03
Windows XP SP2
Eclipse SDK 3.3.1.1
Targeting bugs.eclipse.org/bugs 

Reply:
Noticed the same thing today.

It was put in place to resolve a load/performance problem on bugs.eclipse.org. It works by sending a HEAD request before doing a config update to check whether there have been mods and works only on bugs.eclipse.org as it requires mods to bugzilla itself.

It was dropped from the development stream on 5 october 2007 when the gzip patches were put in. See the source history on BugzillaRepositorySettingsPage.java#createAdditionalControls
version 1.70
[...]
You should file a bug report, as it  is an error in the new and noteworthy!",[],P3,Mylyn,FIXED,"New & Noteworthy for 2.2 mentions cached configuration, but option is absent from bugzilla connector",2.2
214740,normal,CLOSED,SQL Query Builder,2008-01-09 08:43:00 -0500,2008-01-09 08:45:25 -0500,"If the selected statement in the sqleditor contains only select, insert, update or delete, when the SQB is invoked to edit the statement, a parse error dialog pops up. The dialog should not appear in this situation.",[],P3,Data Tools,FIXED,"Error dialog when SQB is called for just select, insert, etc.",1.6
214742,normal,RESOLVED,Bugzilla,2008-01-09 08:51:00 -0500,2013-09-13 16:19:00 -0400,"Since 3.0, Bugzilla supports mod_perl for vastly greater performance. With the release of 3.0.3, enough BZ/mod_perl issues seem to have been solved, which leads me to believe the combination is stable.

Suggest we investigate using mod_perl for Bugzilla.

http://www.bugzilla.org/releases/3.0.3/release-notes.html",[],P3,Community,FIXED,Configure Bugzilla to use mod_perl,unspecified
214744,major,VERIFIED,Debug,2008-01-09 08:53:00 -0500,2008-03-24 14:29:55 -0400,"I20080108-1320.

final fields are no longer shown in the Variables view.

Test Case:
1. paste this into the Package Explorer
public class Bug {
	final Object o= ""bug"";
	public static void main(String[] args) {
		Bug bug= new Bug();
		System.out.println();
	}
}

2. add a breakpoint on last line
3. start debugger
==> field o not shown",[],P3,JDT,FIXED,final fields no longer shown in Variables view,3.4
214745,major,RESOLVED,Debug,2008-01-09 09:03:00 -0500,2008-01-09 09:34:13 -0500,"I20080108-1320.

I first thought I'm nuts: sometimes elements disappeared when I clicked in the Variables view. After a while I figured it out: filters aren't used until an entry in the view gets clicked with the mouse. At this time the enabled filters are applied and hence some of the elements disappear.

This is a very disturbing and unexpected behavior.",[],P3,JDT,NDUPLICATE,Variable view entries vanish on click,3.4
214746,normal,CLOSED,Build,2008-01-09 09:15:00 -0500,2008-06-10 11:53:56 -0400,"[Trace Project] Create Bugzilla component for trace reports.

The following plug-ins and feature are not in a Bugzilla component:

Plugins:
org.eclipse.tptp.trace.report.birt
org.eclipse.tptp.trace.report.birt.ui
org.eclipse.tptp.trace.report.birt.doc.user

Feature: 
org.eclipse.tptp.trace.report.birt

We should create a component (Trace.UI.Reporting) in Bugzilla to support these plug-ins and feature in past and future releases.

NOTE: This new component should be added to the TPTP Project Matrix:

http://www.eclipse.org/tptp/home/project_info/structure/TPTP_Project_Info.html",[],P3,TPTP Release Engineering,FIXED,[Trace Project] Create Bugzilla component for trace reports.,4.5
214738,major,RESOLVED,Jira,2008-01-09 07:52:00 -0500,2008-01-09 13:40:24 -0500,"Created attachment 86458
eclipse log file containing error details

Mylyn 2.2.0I20071220-1700

When submitting an updated task (user reassigned) an error box appears ""Submit error"" with the following text:

""Invalid date / time format. Expected dd/MMM/yy hh:mm aInvalid date / time format. Expected dd/MMM/yy hh:mm a""

According to .log file the problem is JIRA sending an invalid date / time format  in the ""Start Event"" field.",[],P3,Mylyn,NDUPLICATE,Submitting task fails with invalid date / time format error,2.2
214743,normal,VERIFIED,Core,2008-01-09 08:53:00 -0500,2010-03-08 05:43:22 -0500,"Build ID: M20071023-1652

Steps To Reproduce:
When formatting code the formatter sometimes thinks it's best to do a break on the '.' in a line - even if the result is worser than the original. It isn't even consistent, but seems to do the line break insert in an inconsistent manner.

The attached picture shows a really 'stupid' line break at a '.'. Notice that the second case in the same picture didn't get a line break.",[],P3,JDT,NDUPLICATE,[formatter] Code formatter does line breaks too easily on '.',3.3.1
214747,normal,CLOSED,Build,2008-01-09 09:20:00 -0500,2008-06-10 11:49:31 -0400,"[Platform Project] Create Bugzilla component for statistical reports.

The following plug-ins and feature are not in a Bugzilla component:

Plugins:
org.eclipse.tptp.platform.statistical.report.birt
org.eclipse.tptp.platform.statistical.report.birt.ui
org.eclipse.tptp.platform.statistical.report.birt.doc.user

Feature: 
org.eclipse.tptp.platform.statistical.report.birt

We should create a component (Platform.UI.Reporting) in Bugzilla to support these plug-ins and feature in past and future releases.

NOTE: This new component should be added to the TPTP Project Matrix:

http://www.eclipse.org/tptp/home/project_info/structure/TPTP_Project_Info.html 

NOTE 2: This is already a Platform.UI.Reporting component under the Test Project that will be renamed in the near future.",[],P1,TPTP Release Engineering,FIXED,[Platform Project] Create Bugzilla component for statistical reports.,4.5
214748,major,RESOLVED,Ruby,2008-01-09 09:29:00 -0500,2008-05-26 02:48:43 -0400,"Hi,

Currently DLTK (1.0M4) does not support ruby 1.9.0 as the Ruby interpreter.
If I add ruby 1.9.0 as a new interpreter, DLTK hangs.

Note that I don't request a full support of Ruby 1.9.0 (i.e. support for new syntax for hash elements ...). I just want to be able to use ruby 1.9.0 to execute my code.

Thanks in advance.",[],P3,DLTK,FIXED,(Basic) support for ruby 1.9.0,0.95
214751,normal,RESOLVED,Usage Data Collector,2008-01-09 09:40:00 -0500,2008-01-09 15:49:49 -0500,"I tried two different scenarios:

* Use an unknown host -> seems to be correct (unknown host exception)
* Use a wrong URL     -> wrong behaviour

e.g. this here in the logfile with http://cortez.eclipse.org/uploadxxxx.ph as upload URL:

!ENTRY org.eclipse.epp.usagedata.recording 1 0 2008-01-09 15:19:56.921
!MESSAGE Usage data uploaded to http://cortez.eclipse.org/uploadxxxx.ph in 473 milliseconds.

The server reported a error 404, but (according to the logfile) the data has been uploaded.",[],P3,EPP,FIXED,UDC upload does not respect server return code,unspecified
214750,trivial,RESOLVED,Usage Data Collector,2008-01-09 09:34:00 -0500,2008-01-24 14:52:22 -0500,"* Start one of the new EPP-UDC packages from the command line
* Trigger a manual upload of the usage data to the server
* It writes the names of the files that have been uploaded to stdout
  file-ok:upload0.csv",[],P3,EPP,FIXED,UDC writes names of upload files to stdout,unspecified
214749,critical,CLOSED,Trace.UI,2008-01-09 09:32:00 -0500,2008-06-10 09:13:02 -0400,"BIRT Trace Report does not appear in the Trace Report wizard.

Using the TPTP-4.5.0-200712211700 build and the enclosed profile, the BIRT Trace Report does not appear in the Trace Report wizard (see http://help.eclipse.org/help33/topic/org.eclipse.tptp.trace.report.birt.doc.user/tasks/treportmon.xhtml).

After debugging, it appears that this report generator (org.eclipse.tptp.trace.report.birt.ui.internal.BIRTTraceReportWizard) is expecting that the selection is a TRCMonitor/TRCNode/TRCProcessProxy/TRCAgentProxy/INavigatorItem, but the actual selection is an org.eclipse.hyades.trace.views.adapter.internal.MemoryStatisticViewer.  Both the org.eclipse.tptp.trace.report.birt.ui.internal.BIRTTraceReportWizard.isAvailable(ISelection)  and org.eclipse.tptp.trace.report.birt.ui.internal.BIRTTraceReportWizard.export(Object) will need updates.

Interesting, there are other report types (org.eclipse.hyades.trace.ui.internal.reports.XMLTraceReportWizard.java and org.eclipse.hyades.trace.ui.internal.reports.CSVTraceReportWizard.java) are subclassed from org.eclipse.hyades.trace.ui.internal.reports.HTMLTraceReportWizard which have the same problem (RCMonitor/TRCNode/TRCProcessProxy/TRCAgentProxy/INavigatorItem versus MemoryStatisticViewer) so they do not appear in the Trace Report wizard.

Note: Once 214746 is completed, this defect should change component owners.",[],P3,TPTP Profiling,INVALID,BIRT Trace Report does not appear in the Trace Report wizard.,4.5
214753,normal,RESOLVED,Workbench,2008-01-09 09:59:00 -0500,2008-02-18 04:51:06 -0500,"Build ID: M20071023-1652

Steps To Reproduce:
1.http://download.eclipse.org/technology/rap/update-site 
2.The system says that there are no features at this site
3.I had to manually download the rap sdk and target plateform


More information:",[],P3,RAP,FIXED,update site,unspecified
214754,normal,RESOLVED,SWT,2008-01-09 10:00:00 -0500,2008-01-11 16:47:34 -0500,"Created attachment 86472
Fix

HEAD

On small screens, the ControlExample's ""Select Listeners"" has sizing problems:
- initial size calculation confuses width and height
- is not resizable

Patch fixes both problems.",[],P3,Platform,FIXED,"ControlExample's ""Select Listeners"" has sizing problems",3.4
214755,major,RESOLVED,Debug,2008-01-09 10:15:00 -0500,2008-01-09 10:26:31 -0500,"I20080108-1320

1. Create the following compilation unit:
public class X {
	int field1 = 1;
	final int field2 = 2;
	void foo() {
		System.out.println(this.field2); // breakpoint here
	}
	public static void main(String[] args) {
		new X().foo();
	}
}
2. Add a breakpoint where indicated
3. Debug it
4. When the breakpoint is hit, expand 'this'
Observe: Only 'field1' is shown. To have 'field2', you need to enable both 'Show Constants' and 'Show Static Variables'

This used to work with I20071218-0800",214744,P3,JDT,DUPLICATE,Final field not shown in Variables view,3.4
214759,normal,RESOLVED,PlanetEclipse.org,2008-01-09 10:34:00 -0500,2008-01-26 03:01:03 -0500,"Hi,

I've decided to move my eclipse related blogging to in.relation.to (seam and hibernate group blog).

The eclipse related feed will be http://in.relation.to/servlets/feeds/atom.seam?feedId=3168 and represents the eclipse tagged postings on http://in.relation.to/Bloggers/Max

And in this process could you tell me how I get my name changed to Max Rydahl Andersen plus get the eclipse circle replaced with a more look-a-like picture ,)",[],P3,Community,FIXED,Move my feed from blog.xam.dk to in.relation.to,unspecified
214760,normal,RESOLVED,Compendium,2008-01-09 10:53:00 -0500,2008-01-10 16:06:57 -0500,"Using:

!SESSION 2008-01-09 10:24:39.234 -----------------------------------------------
eclipse.buildId=I20080108-1320
java.fullversion=J2RE 1.6.0 IBM J9 2.4 Windows XP x86-32 jvmwi3260-20071121_15015 (JIT enabled)
J9VM - 20071121_015015_lHdSMR
JIT  - r9_20071121_1330
GC   - 20071031_AA
BootLoader constants: OS=win32, ARCH=x86, WS=win32, NL=fr_CA
Framework arguments:  -showlocation
Command-line arguments:  -os win32 -ws win32 -arch x86 -consolelog -console -showlocation

I got this error message in the log and I have no idea what could be wrong.

!ENTRY org.eclipse.equinox.registry 4 0 2008-01-09 10:34:05.453
!MESSAGE Plug-in org.eclipse.debug.ui was unable to load class .

Darin also got it.",[],P3,Equinox,FIXED,Uninformative error message from AdapterFactoryProxy.loadFactory(..),unspecified
214758,normal,VERIFIED,API Tools,2008-01-09 10:34:00 -0500,2008-04-04 19:16:17 -0400,"If the API description of some element changes (for exmaple, adding or removing a @noimplement tag to an interface), all dependant projects need to be re-analyzed by the builder.",[],P2,PDE,FIXED,[api tooling] Incremental builder for Api tooling,3.4
214762,normal,VERIFIED,UI,2008-01-09 11:16:00 -0500,2008-02-06 10:34:35 -0500,"In the ""Configure Contents"" page, the first list is filters, so things that are checked I won't see.  But the ""Type"" list is the opposite: things that are selected I *will* see.

I think I was expecting the first list to be inclusive, not exclusive, since it was ""Configure Contents"" which I equated with decide what I will see (not what I won't).  The fact that one list is exclusive and the other inclusive may be a subtle point of confusion for some.

I don't feel strongly about this though and perhaps filters is the right answer.",[],P3,Platform,FIXED,"[Markers] ""Filters"" list should be ""Show""",3.4
214752,major,CLOSED,cdo.core,2008-01-09 09:52:00 -0500,2010-06-29 09:21:21 -0400,"I got many CDODuplicateRevisionException.. and I'm only in read mode.

Problem:

In CDORevisionResolverImpl.java 

protected CDORevisionImpl getRevision(CDOID id, int referenceChunk, boolean loadOnDemand)

revision = loadRevision(id, referenceChunk);
<< CHANGE CONTEXT - Anythoer process could ask for the same revision
addRevision(revision);


We should :
We should always catch CDODUplicateException when we addRevision except in RevisionManager

or

Add synchronized method at the right spot.",[],P1,EMF,FIXED,Concurrency problem with getRevision(),1.0
214763,normal,VERIFIED,UI,2008-01-09 11:19:00 -0500,2008-02-06 10:35:55 -0500,"The ""Configure Contents"" dialog has title (in title bar) ""Show Problems Matching:"".

Two observations:

1) The title shouldn't have a colon in it

2) It would be better if the title matched the name of the menu item that got me there ""Configure Contents"".",[],P3,Platform,FIXED,"[Markers] ""Configure Contents"" dialog needs title changed",3.4
214764,normal,RESOLVED,Process,2008-01-09 11:20:00 -0500,2008-01-20 13:56:16 -0500,"On http://www.eclipse.org/projects/dev_process/project-status-infrastructure.php
There is

standard project info page
  Update site
    <b>bugzilla</b> in the project meta data. Use the portal.

I believe this is wrong.",[],P3,Community,FIXED,"infrastructure info page incorrectly associates ""Update Site"" with ""bugzilla""",unspecified
214761,normal,CLOSED,Foundation,2008-01-09 11:01:00 -0500,2009-09-15 10:56:18 -0400,"Remove our old TOPSort as JDK provides sorting since 1.2.
Also remove TOPComparison.  Change code to use Compator and Arrays.sort().",[],P3,EclipseLink,FIXED,Remove TOPSort,unspecified
214767,enhancement,RESOLVED,Project Management & Portal,2008-01-09 11:24:00 -0500,2013-03-01 15:14:13 -0500,"It's currently pretty hard to find a particular project's charter.

Although most projects just use the standard charter, it would be good if that charter were accessible from the project info page that's generated from the project metadata.

See slots at http://www.eclipse.org/projects/dev_process/project-status-infrastructure.php
missing a slot for the charter.",[],P3,Community,FIXED,[pmi] Capture top-level project charters,unspecified
214766,normal,CLOSED,Cosmos,2008-01-09 11:23:00 -0500,2012-01-03 13:54:10 -0500,intructions to follow.,[],P3,z_Archived,FIXED,Build data manager framework and example MDRs,unspecified
214770,normal,RESOLVED,Text,2008-01-09 11:49:00 -0500,2008-01-10 07:21:07 -0500,"Created attachment 86480
Simple patch to fix the read() and unread() behavior.

Build ID: M20071023-1652

Steps To Reproduce:
When scanning a document with RuleBasedScanner, the value returned by getColumn() is invalid after an unread() until the next read() operation.  Also, with a BufferedRuleBasedScanner, the value returned by getColumn() is invalid after a read() or unread() operation until the next nextToken() operation.

More information:
If this behavior is not in error, then I believe the docs for each of these classes/methods should be updated to better reflect when the value returned by getColumn() is considered valid.  I had a tough to track down bug in my code, which turned out to be due to relying on getColumn() to be updated after every read() and unread() operation.  I've fixed this in my own scanner by overriding read() and unread().",[],P3,Platform,FIXED,[implementation] Errors with getColumn() in RuleBasedScanner and BufferedRuleBasedScanner,3.4
214769,normal,RESOLVED,JPA,2008-01-09 11:39:00 -0500,2009-09-15 10:59:52 -0400,"org.eclipse.persistence.sessions.DatasourceLogin should provide a version of setPlatformClassName that takes a class loader in addition to the database platform class name.  Currently the single parameter version takes only a class name.  It uses the ConversionManager.loadClass(..) method to load the named class.  In JPA, DatasourceLogin.setPlatformClassName(..) is called by org.eclipse.persistence.internal.jpa.EntityManagerSetupImpl.  EntityManagerSetupImpl has a PersistenceUnitInfo that holds the ClassLoader that should be used to load the database platform.  Ignoring this ClassLoader and using the statically stored one obtained from the ConversionManager does not work in an OSGi environment that enforces strict class visibility rules.",[],P3,EclipseLink,FIXED,DatasourceLogin.setPlatformClassName should take optional ClassLoader,1.0
214771,normal,RESOLVED,Process,2008-01-09 11:50:00 -0500,2008-01-20 21:31:10 -0500,"On this page: http://www.eclipse.org/projects/project_summary.php?projectid=technology.buckminster
The commit activity meter (graph) shows old activity in our (now obsolete) CVS. When doing  drill down the statistics look ok though. 

The color scheme on the page puts a hurt on my eyes :)",[],P3,Community,FIXED,activity meter on buckminster project page shows invalid data,unspecified
214772,normal,RESOLVED,General,2008-01-09 11:51:00 -0500,2010-03-03 11:18:48 -0500,"The following code shows the problem:

function debug1() { 
    var i;
    try {
        if (false) {
            for(i = 0; i < 10; i++) {
                // Loop 1
            }
        }
    } catch (e) {
        
    }
    for (i=0; i< 12; i++) {
        // Loop 2
    }
}

The local variable i for Loop 1 will warn that it is in the global scope (which is wrong).",[],P3,JSDT,FIXED,variable used in for loop within try warns of using global variable when it shouldn't,unspecified
214773,normal,CLOSED,Project Management & Portal,2008-01-09 11:53:00 -0500,2008-02-06 18:28:27 -0500,"Our project currently has 2 modules in CVS and 1 module in SVN.
We cannot enter that information into the project-info metadata.",[],P2,Community,FIXED,Maintain project Metadata: cannot enter both CVS and SVN repositories,unspecified
